scope,song,level,bpm,kind,seg_index,start_bar,end_bar,function,label_ja,n_bars,notes_total,n_events,align_err_ms,phi_star_ms,offset_delta_ms,spearman_raw,spearman_smooth,spearman_weighted,pearson_smooth,peak_err_bars,boundary_hit_tol1,boundary_hit_tol2,d_bar_mean,I_mean,suggested_notes,floor_fit,mae_notes,bias_notes,song_kind,seg_voiced,onset_ratio_vd,plan_v02,accent_stems,plan_primary,plan_secondary,best_stem,best_recall,second_stem,second_recall,best_stem_lift,best_lift,plan_agree,plan_agree_top2,plan_agree_lift,recall_drums,recall_bass,recall_other,recall_vocals,prec_vocals,lift_drums,lift_bass,lift_other,lift_vocals,none_share,pool_precision,ending_label,tail_ratio,section_spearman
segment,しねばいいのに,13.0,138.0,chart_changepoint,4,57,66,,,10,,106,,,,,,,,,,,18.9,0.887,,,,,vocal,,,,,,,other,0.472,drums,0.462,vocals,1.742,,,,0.462,0.292,0.472,0.16,0.571,1.625,1.283,1.617,1.742,,,,,
song,どうしてこうなった,13.7,180.0,,,,,,,101,934,700,0.0,0.0,8.47,0.274,-0.061,-0.009,0.067,10,0.75,0.75,9.248,,8.173,1.002,3.655,-2.902,vocal,,,,,,,,,,,,,,,,0.874,0.254,0.133,0.15,0.556,2.828,2.363,1.913,1.84,0.066,0.677,tail_kill,1.216,-0.021
segment,どうしてこうなった,13.7,180.0,audio_segment,0,2,4,intro,イントロ,3,,20,,,,,,,,,,,6.667,0.046,,,,,vocal,0.0,0.21,hook,hook,drum,hook,other,1.0,drums,0.55,other,3.096,False,True,False,0.55,0.15,1.0,0.1,0.5,2.218,1.505,3.096,1.717,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,1,5,12,verse,Aメロ,8,,59,,,,,,,,,,,7.5,0.514,,,,,vocal,0.454,0.254,drum,vocal,drum,vocal,drums,0.898,vocals,0.17,drums,3.01,True,True,True,0.898,0.119,0.085,0.17,0.625,3.01,1.567,2.195,1.969,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,2,13,20,verse,Aメロ,8,,63,,,,,,,,,,,10.125,0.745,,,,,vocal,0.608,0.237,drum,hook|vocal,drum,hook,drums,0.825,other,0.682,bass,3.16,True,True,False,0.825,0.651,0.682,0.191,0.667,2.373,3.16,2.938,1.978,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,3,21,24,verse,Aメロ,4,,29,,,,,,,,,,,9.25,0.722,,,,,vocal,0.639,0.29,drum,hook|vocal,drum,hook,drums,0.862,bass,0.724,drums,2.928,True,True,True,0.862,0.724,0.138,0.241,0.778,2.928,2.855,1.014,2.507,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,4,25,28,chorus,サビ,4,,28,,,,,,,,,,,10.5,0.834,,,,,vocal,0.796,0.379,vocal,bass|vocal,drum,bass,drums,0.893,bass,0.786,drums,3.207,True,True,True,0.893,0.786,0.214,0.143,0.364,3.207,2.822,1.47,1.227,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,5,29,32,chorus,サビ,4,,9,,,,,,,,,,,4.75,0.901,,,,,vocal,0.839,0.367,drum,bass,drum,bass,drums,0.778,bass,0.111,drums,2.715,True,True,True,0.778,0.111,0.0,0.111,0.1,2.715,0.817,0.0,1.044,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,6,33,48,quiet_chorus,落ちサビ,16,,120,,,,,,,,,,,9.875,0.713,,,,,vocal,0.991,0.159,drum,,drum,,drums,0.9,vocals,0.125,drums,2.902,True,True,True,0.9,0.067,0.008,0.125,0.682,2.902,2.009,0.992,2.083,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,7,49,56,verse,Aメロ,8,,44,,,,,,,,,,,7.375,0.7,,,,,vocal,0.623,0.298,drum,vocal,drum,vocal,drums,0.932,bass,0.614,bass,3.266,True,True,False,0.932,0.614,0.068,0.227,0.5,2.968,3.266,1.766,2.136,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,8,57,64,quiet_chorus,落ちサビ,8,,51,,,,,,,,,,,7.25,0.771,,,,,vocal,0.802,0.318,bass,bass,drum,bass,drums,0.902,bass,0.726,drums,3.023,True,True,True,0.902,0.726,0.098,0.294,0.75,3.023,3.012,0.967,2.764,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,9,65,70,chorus,サビ,6,,27,,,,,,,,,,,7.667,0.879,,,,,vocal,0.726,0.348,vocal,bass|vocal,drum,bass,drums,0.741,bass,0.333,drums,2.539,True,True,True,0.741,0.333,0.111,0.148,0.25,2.539,2.287,1.196,1.31,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,10,71,84,quiet_chorus,落ちサビ,14,,105,,,,,,,,,,,11.286,0.734,,,,,vocal,1.0,0.161,drum,,drum,,drums,0.933,vocals,0.095,drums,2.957,True,True,True,0.933,0.0,0.009,0.095,0.526,2.957,0.0,0.992,1.608,,,,,
segment,どうしてこうなった,13.7,180.0,audio_segment,11,85,102,verse,Aメロ,18,,145,,,,,,,,,,,10.889,0.674,,,,,vocal,1.0,0.163,drum,,drum,,drums,0.848,vocals,0.097,other,2.765,True,True,False,0.848,0.014,0.014,0.097,0.583,2.758,1.846,2.765,1.658,,,,,
segment,どうしてこうなった,13.7,180.0,chart_changepoint,0,2,12,,,11,,79,,,,,,,,,,,7.273,0.386,,,,,vocal,,,,,,,drums,0.81,other,0.317,drums,2.843,,,,0.81,0.127,0.317,0.152,0.6,2.843,1.538,2.506,1.933,,,,,
segment,どうしてこうなった,13.7,180.0,chart_changepoint,1,13,36,,,24,,159,,,,,,,,,,,8.917,0.771,,,,,vocal,,,,,,,drums,0.849,bass,0.553,bass,2.853,,,,0.849,0.553,0.333,0.176,0.538,2.749,2.853,2.393,1.896,,,,,
segment,どうしてこうなった,13.7,180.0,chart_changepoint,2,37,49,,,13,,99,,,,,,,,,,,10.615,0.725,,,,,vocal,,,,,,,drums,0.919,vocals,0.111,drums,2.881,,,,0.919,0.061,0.01,0.111,0.611,2.881,2.532,0.978,1.839,,,,,
segment,どうしてこうなった,13.7,180.0,chart_changepoint,3,50,69,,,20,,103,,,,,,,,,,,6.75,0.777,,,,,vocal,,,,,,,drums,0.922,bass,0.68,bass,3.285,,,,0.922,0.68,0.107,0.272,0.509,3.067,3.285,1.271,2.335,,,,,
segment,どうしてこうなった,13.7,180.0,chart_changepoint,4,70,102,,,33,,260,,,,,,,,,,,11.121,0.702,,,,,vocal,,,,,,,drums,0.869,vocals,0.096,drums,2.805,,,,0.869,0.015,0.011,0.096,0.568,2.805,1.619,1.698,1.651,,,,,
song,キミノヨゾラ哨戒班,13.0,185.0,,,,,,,90,741,535,0.0,0.0,4.84,0.36,0.303,0.391,0.373,68,0.25,0.5,8.233,,6.863,0.689,3.666,-3.516,vocal,,,,,,,,,,,,,,,,0.703,0.237,0.355,0.146,0.561,3.207,2.226,2.904,2.092,0.073,0.745,tail_kill,1.123,0.793
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,0,3,28,intro,イントロ,26,,139,,,,,,,,,,,7.462,0.63,,,,,vocal,0.906,0.758,vocal,hook,drum,hook,other,0.791,drums,0.504,other,3.481,False,True,False,0.504,0.144,0.791,0.209,0.426,3.37,1.629,3.481,1.831,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,1,29,44,chorus,サビ,16,,91,,,,,,,,,,,7.5,0.823,,,,,vocal,1.0,0.364,vocal,bass|vocal,drum,bass,drums,0.846,bass,0.33,drums,3.4,True,True,True,0.846,0.33,0.198,0.319,0.806,3.4,2.362,2.635,3.224,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,2,45,48,quiet_chorus,落ちサビ,4,,27,,,,,,,,,,,7.0,0.712,,,,,vocal,1.0,0.0,drum,bass,drum,bass,drums,0.741,bass,0.407,drums,2.951,True,True,True,0.741,0.407,0.0,0.0,,2.951,2.919,0.0,,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,3,49,52,verse,Aメロ,4,,27,,,,,,,,,,,7.0,0.527,,,,,vocal,0.456,0.045,drum,bass,drum,bass,drums,0.593,bass,0.407,bass,2.919,True,True,False,0.593,0.407,0.0,0.0,0.0,2.638,2.919,,0.0,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,4,53,60,pre_chorus,Bメロ,8,,41,,,,,,,,,,,6.0,0.504,,,,,vocal,0.052,0.038,drum,hook,drum,hook,drums,0.854,other,0.756,other,4.024,True,True,False,0.854,0.244,0.756,0.0,0.0,3.235,1.883,4.024,0.0,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,5,61,76,chorus,サビ,16,,101,,,,,,,,,,,9.562,0.751,,,,,vocal,1.0,0.337,drum,,drum,,drums,0.812,other,0.247,drums,3.579,True,True,True,0.812,0.188,0.247,0.198,0.667,3.579,2.265,2.888,2.384,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,audio_segment,6,77,92,verse,Aメロ,16,,109,,,,,,,,,,,10.625,0.726,,,,,vocal,0.879,0.01,drum,,drum,,drums,0.697,bass,0.229,drums,2.852,True,True,True,0.697,0.229,0.055,0.0,0.0,2.852,2.521,2.408,0.0,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,chart_changepoint,0,3,18,,,16,,103,,,,,,,,,,,8.375,0.638,,,,,vocal,,,,,,,other,0.806,drums,0.427,other,2.982,,,,0.427,0.087,0.806,0.204,0.404,2.858,1.052,2.982,1.461,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,chart_changepoint,1,19,60,,,42,,222,,,,,,,,,,,6.762,0.675,,,,,vocal,,,,,,,drums,0.779,other,0.342,drums,3.431,,,,0.779,0.329,0.342,0.162,0.654,3.431,2.576,3.283,2.759,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,chart_changepoint,2,61,74,,,14,,87,,,,,,,,,,,9.357,0.747,,,,,vocal,,,,,,,drums,0.839,other,0.241,drums,3.694,,,,0.839,0.184,0.241,0.218,0.704,3.694,2.155,2.933,2.559,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,chart_changepoint,3,75,83,,,9,,65,,,,,,,,,,,11.444,0.746,,,,,vocal,,,,,,,drums,0.692,bass,0.246,drums,3.055,,,,0.692,0.246,0.092,0.015,0.25,3.055,2.52,2.612,0.756,,,,,
segment,キミノヨゾラ哨戒班,13.0,185.0,chart_changepoint,4,84,92,,,9,,58,,,,,,,,,,,9.889,0.719,,,,,vocal,,,,,,,drums,0.672,bass,0.207,bass,2.621,,,,0.672,0.207,0.069,0.0,,2.609,2.621,2.271,,,,,,
song,キレキャリオン,13.1,170.0,,,,,,,86,715,446,0.0,-5.0,7.18,0.035,0.004,0.046,0.118,28,0.5,0.75,8.314,,7.468,0.847,3.437,-2.385,vocal,,,,,,,,,,,,,,,,0.785,0.054,0.09,0.24,0.594,3.618,1.481,1.995,2.787,0.152,0.617,tail_kill,1.353,0.075
segment,キレキャリオン,13.1,170.0,audio_segment,0,4,12,intro,イントロ,9,,59,,,,,,,,,,,8.222,0.538,,,,,vocal,0.0,0.045,drum,,drum,,drums,0.695,other,0.051,drums,3.704,True,True,True,0.695,0.017,0.051,0.034,1.0,3.704,0.906,2.179,3.606,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,1,13,20,chorus,サビ,8,,41,,,,,,,,,,,8.0,0.92,,,,,vocal,0.864,0.589,vocal,hook|vocal,drum,hook,drums,0.805,vocals,0.439,bass,3.722,True,True,False,0.805,0.098,0.39,0.439,0.545,3.128,3.722,2.3,2.73,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,2,21,24,verse,Aメロ,4,,19,,,,,,,,,,,7.5,0.823,,,,,vocal,0.57,0.148,drum,,drum,,drums,0.895,vocals,0.21,vocals,5.06,True,True,False,0.895,0.0,0.105,0.21,1.0,3.588,0.0,2.034,5.06,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,3,25,40,quiet_chorus,落ちサビ,16,,94,,,,,,,,,,,8.562,0.877,,,,,vocal,0.946,0.51,vocal,vocal,drum,vocal,drums,0.692,vocals,0.436,vocals,3.321,True,True,False,0.692,0.085,0.011,0.436,0.774,2.865,1.378,1.007,3.321,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,4,41,48,chorus,サビ,8,,39,,,,,,,,,,,10.125,0.89,,,,,vocal,1.0,0.512,vocal,vocal,drum,vocal,drums,0.769,vocals,0.256,drums,3.767,True,True,True,0.769,0.026,0.0,0.256,0.455,3.767,1.622,0.0,2.325,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,5,49,56,quiet_chorus,落ちサビ,8,,34,,,,,,,,,,,8.0,0.835,,,,,vocal,0.881,0.364,drum,,drum,,drums,0.941,vocals,0.235,drums,4.515,True,True,True,0.941,0.088,0.059,0.235,0.5,4.515,2.121,3.72,2.888,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,6,57,62,interlude,間奏,6,,21,,,,,,,,,,,7.0,0.718,,,,,vocal,0.0,0.0,drum,,drum,,drums,1.0,other,0.143,drums,4.337,True,True,True,1.0,0.095,0.143,0.0,,4.337,1.27,2.089,,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,7,63,80,verse,Aメロ,18,,74,,,,,,,,,,,6.833,0.791,,,,,vocal,0.954,0.623,drum,vocal,drum,vocal,drums,0.797,vocals,0.284,drums,4.796,True,True,True,0.797,0.041,0.162,0.284,0.438,4.796,1.737,2.943,2.648,,,,,
segment,キレキャリオン,13.1,170.0,audio_segment,8,81,89,outro,アウトロ,9,,65,,,,,,,,,,,11.111,0.676,,,,,vocal,0.074,0.035,drum,,drum,,drums,0.785,bass,0.031,drums,3.325,True,True,True,0.785,0.031,0.015,0.031,1.0,3.325,0.946,1.637,3.273,,,,,
segment,キレキャリオン,13.1,170.0,chart_changepoint,0,4,39,,,36,,204,,,,,,,,,,,8.139,0.796,,,,,vocal,,,,,,,drums,0.73,vocals,0.324,drums,3.193,,,,0.73,0.064,0.108,0.324,0.717,3.193,1.62,1.919,3.143,,,,,
segment,キレキャリオン,13.1,170.0,chart_changepoint,1,40,48,,,9,,48,,,,,,,,,,,10.333,0.886,,,,,vocal,,,,,,,drums,0.771,vocals,0.208,drums,3.425,,,,0.771,0.021,0.0,0.208,0.455,3.425,1.113,0.0,2.111,,,,,
segment,キレキャリオン,13.1,170.0,chart_changepoint,2,49,60,,,12,,48,,,,,,,,,,,7.667,0.804,,,,,vocal,,,,,,,drums,0.958,vocals,0.167,drums,4.42,,,,0.958,0.083,0.104,0.167,0.5,4.42,1.513,2.726,3.025,,,,,
segment,キレキャリオン,13.1,170.0,chart_changepoint,3,61,69,,,9,,22,,,,,,,,,,,3.889,0.656,,,,,vocal,,,,,,,drums,0.818,other,0.409,drums,6.606,,,,0.818,0.136,0.409,0.273,0.333,6.606,3.678,3.975,3.347,,,,,
segment,キレキャリオン,13.1,170.0,chart_changepoint,4,70,89,,,20,,124,,,,,,,,,,,10.1,0.788,,,,,vocal,,,,,,,drums,0.79,vocals,0.137,drums,3.563,,,,0.79,0.024,0.032,0.137,0.531,3.563,0.961,3.052,2.086,,,,,
song,コトバ・カラフル,13.7,169.0,,,,,,,60,575,310,0.0,-5.0,5.42,-0.246,-0.239,-0.208,0.197,12,0.25,0.5,9.583,,8.705,0.677,2.813,-1.983,vocal,,,,,,,,,,,,,,,,0.848,0.416,0.465,0.284,0.677,3.513,2.359,3.134,3.193,0.032,0.601,other,0.887,-0.393
segment,コトバ・カラフル,13.7,169.0,audio_segment,0,3,8,intro,イントロ,6,,37,,,,,,,,,,,11.333,0.775,,,,,vocal,0.086,0.021,drum,hook,drum,hook,drums,0.919,other,0.703,drums,3.589,True,True,True,0.919,0.351,0.703,0.0,0.0,3.589,2.35,3.583,0.0,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,1,9,12,pre_chorus,Bメロ,4,,24,,,,,,,,,,,12.5,0.883,,,,,vocal,0.477,0.346,drum,hook,drum,hook,drums,0.75,bass,0.542,drums,3.123,True,True,True,0.75,0.542,0.417,0.208,0.556,3.123,2.612,2.844,2.297,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,2,13,24,chorus,サビ,12,,48,,,,,,,,,,,7.917,0.969,,,,,vocal,0.865,0.425,vocal,bass|vocal,drum,bass,drums,0.833,bass,0.562,vocals,3.752,True,True,False,0.833,0.562,0.375,0.458,0.595,3.158,2.197,2.79,3.752,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,3,25,34,quiet_chorus,落ちサビ,10,,52,,,,,,,,,,,9.1,0.901,,,,,vocal,0.92,0.474,vocal,bass,drum,bass,drums,0.808,bass,0.577,drums,3.774,True,True,True,0.808,0.577,0.462,0.308,0.593,3.774,2.976,3.65,2.854,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,4,35,44,chorus,サビ,10,,56,,,,,,,,,,,10.4,0.936,,,,,vocal,0.953,0.55,vocal,bass|vocal,drum,bass,drums,0.875,vocals,0.429,drums,3.908,True,True,True,0.875,0.304,0.321,0.429,0.727,3.908,2.208,2.278,3.293,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,5,45,52,quiet_chorus,落ちサビ,8,,44,,,,,,,,,,,9.375,0.915,,,,,vocal,1.0,0.434,bass,hook,drum,hook,drums,0.818,vocals,0.432,vocals,3.775,True,True,False,0.818,0.341,0.364,0.432,0.826,3.351,2.981,2.645,3.775,,,,,
segment,コトバ・カラフル,13.7,169.0,audio_segment,6,53,62,interlude,間奏,10,,49,,,,,,,,,,,9.2,0.685,,,,,vocal,0.126,0.0,hook,hook,drum,hook,drums,0.837,other,0.653,other,4.628,True,True,False,0.837,0.286,0.653,0.0,,4.035,2.195,4.628,,,,,,
segment,コトバ・カラフル,13.7,169.0,chart_changepoint,0,3,12,,,10,,61,,,,,,,,,,,11.8,0.818,,,,,vocal,,,,,,,drums,0.853,other,0.59,drums,3.414,,,,0.853,0.426,0.59,0.082,0.5,3.414,2.462,3.341,1.981,,,,,
segment,コトバ・カラフル,13.7,169.0,chart_changepoint,1,13,29,,,17,,75,,,,,,,,,,,8.118,0.944,,,,,vocal,,,,,,,drums,0.84,bass,0.627,drums,3.431,,,,0.84,0.627,0.413,0.4,0.577,3.431,2.559,3.181,3.299,,,,,
segment,コトバ・カラフル,13.7,169.0,chart_changepoint,2,30,50,,,21,,113,,,,,,,,,,,9.81,0.928,,,,,vocal,,,,,,,drums,0.867,vocals,0.407,drums,3.694,,,,0.867,0.327,0.354,0.407,0.754,3.694,2.46,2.591,3.525,,,,,
segment,コトバ・カラフル,13.7,169.0,chart_changepoint,3,51,56,,,6,,38,,,,,,,,,,,11.333,0.847,,,,,vocal,,,,,,,drums,0.816,other,0.553,drums,3.397,,,,0.816,0.395,0.553,0.158,0.857,3.397,2.073,3.303,3.283,,,,,
segment,コトバ・カラフル,13.7,169.0,chart_changepoint,4,57,62,,,6,,23,,,,,,,,,,,7.5,0.593,,,,,vocal,,,,,,,drums,0.783,other,0.652,other,5.478,,,,0.783,0.174,0.652,0.0,,4.52,2.146,5.478,,,,,,
song,ジングルベル,14.4,100.0,,,,,,,38,648,545,0.0,-2.5,4.54,-0.205,-0.183,-0.349,-0.04,6,0.5,0.5,17.053,,18.48,0.989,4.837,-3.622,vocal,,,,,,,,,,,,,,,,0.538,0.079,0.237,0.053,0.583,2.413,1.923,2.1,1.667,0.367,0.714,tail_kill,1.114,0.0
segment,ジングルベル,14.4,100.0,audio_segment,0,2,14,intro,イントロ,13,,173,,,,,,,,,,,15.308,0.845,,,,,vocal,0.914,0.14,drum,hook,drum,hook,drums,0.607,other,0.11,drums,2.654,True,True,True,0.607,0.104,0.11,0.064,0.579,2.654,2.133,1.786,1.772,,,,,
segment,ジングルベル,14.4,100.0,audio_segment,1,15,18,chorus,サビ,4,,47,,,,,,,,,,,19.0,0.818,,,,,vocal,1.0,0.125,drum,,drum,,drums,0.617,bass,0.085,bass,3.447,True,True,False,0.617,0.085,0.085,0.021,0.2,2.789,3.447,2.312,0.692,,,,,
segment,ジングルベル,14.4,100.0,audio_segment,2,19,28,interlude,間奏,10,,136,,,,,,,,,,,16.6,0.712,,,,,vocal,0.141,0.051,hook,hook,drum,hook,drums,0.522,other,0.404,vocals,2.96,True,True,False,0.522,0.044,0.404,0.037,1.0,2.424,1.626,2.519,2.96,,,,,
segment,ジングルベル,14.4,100.0,audio_segment,3,29,39,chorus,サビ,11,,189,,,,,,,,,,,18.818,0.865,,,,,vocal,0.916,0.19,drum,,hook,,drums,0.46,other,0.27,drums,2.264,False,True,False,0.46,0.079,0.27,0.064,0.579,2.264,1.703,1.884,1.502,,,,,
segment,ジングルベル,14.4,100.0,chart_changepoint,0,2,6,,,5,,63,,,,,,,,,,,13.4,0.813,,,,,vocal,,,,,,,drums,0.603,other,0.175,drums,2.68,,,,0.603,0.143,0.175,0.048,0.375,2.68,2.453,2.029,1.214,,,,,
segment,ジングルベル,14.4,100.0,chart_changepoint,1,7,14,,,8,,110,,,,,,,,,,,16.5,0.865,,,,,vocal,,,,,,,drums,0.6,bass,0.082,drums,2.599,,,,0.6,0.082,0.073,0.073,0.727,2.599,1.911,1.588,2.152,,,,,
segment,ジングルベル,14.4,100.0,chart_changepoint,2,15,18,,,4,,47,,,,,,,,,,,19.0,0.818,,,,,vocal,,,,,,,drums,0.617,bass,0.085,bass,3.447,,,,0.617,0.085,0.085,0.021,0.2,2.789,3.447,2.312,0.692,,,,,
segment,ジングルベル,14.4,100.0,chart_changepoint,3,19,22,,,4,,50,,,,,,,,,,,13.75,0.664,,,,,vocal,,,,,,,drums,0.46,other,0.42,other,2.8,,,,0.46,0.08,0.42,0.0,,2.176,2.6,2.8,,,,,,
segment,ジングルベル,14.4,100.0,chart_changepoint,4,23,39,,,17,,275,,,,,,,,,,,18.706,0.822,,,,,vocal,,,,,,,drums,0.487,other,0.309,drums,2.337,,,,0.487,0.062,0.309,0.062,0.667,2.337,1.588,2.035,1.783,,,,,
song,ソーラン☆節,13.4,145.0,,,,,,,54,414,333,0.0,2.5,4.43,0.351,0.333,0.284,0.372,2,0.25,0.5,7.667,,10.146,0.105,2.812,1.122,vocal,,,,,,,,,,,,,,,,0.742,0.126,0.411,0.165,0.372,2.983,2.34,2.76,1.716,0.15,0.553,tail_kill,1.37,0.179
segment,ソーラン☆節,13.4,145.0,audio_segment,0,2,8,intro,イントロ,7,,38,,,,,,,,,,,7.714,0.599,,,,,vocal,0.33,0.263,hook,hook,drum,hook,drums,0.684,other,0.474,bass,5.135,True,True,False,0.684,0.105,0.474,0.0,0.0,3.83,5.135,2.934,0.0,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,1,9,12,verse,Aメロ,4,,14,,,,,,,,,,,4.0,0.901,,,,,vocal,0.906,0.235,drum,hook,drum,hook,drums,1.0,bass,0.214,drums,3.771,True,True,True,1.0,0.214,0.214,0.143,0.25,3.771,1.686,1.588,2.043,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,2,13,24,verse,Aメロ,12,,70,,,,,,,,,,,6.5,0.893,,,,,vocal,0.806,0.356,drum,hook,drum,hook,drums,0.857,other,0.257,drums,3.179,True,True,True,0.857,0.186,0.257,0.257,0.486,3.179,2.371,2.432,2.432,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,3,25,36,chorus,サビ,12,,65,,,,,,,,,,,8.417,0.892,,,,,vocal,1.0,0.417,drum,hook,drum,hook,drums,0.8,other,0.431,bass,4.126,True,True,False,0.8,0.277,0.431,0.246,0.4,3.178,4.126,3.255,2.163,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,4,37,42,verse,Aメロ,6,,45,,,,,,,,,,,8.0,0.841,,,,,vocal,0.981,0.316,hook,hook,drum,hook,drums,0.644,other,0.444,drums,3.142,True,True,True,0.644,0.0,0.444,0.089,0.333,3.142,,2.332,1.271,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,5,43,54,final_chorus,ラスサビ,12,,100,,,,,,,,,,,9.25,0.943,,,,,vocal,0.963,0.38,drum,hook,drum,hook,drums,0.63,other,0.48,other,3.084,True,True,False,0.63,0.02,0.48,0.15,0.395,2.416,1.113,3.084,1.383,,,,,
segment,ソーラン☆節,13.4,145.0,audio_segment,6,55,55,verse,Aメロ,1,,1,,,,,,,,,,,6.0,0.722,,,,,vocal,0.37,0.375,drum,,drum,,drums,1.0,other,1.0,drums,5.116,True,True,True,1.0,0.0,1.0,0.0,0.0,5.116,0.0,4.462,0.0,,,,,
segment,ソーラン☆節,13.4,145.0,chart_changepoint,0,2,8,,,7,,38,,,,,,,,,,,7.714,0.599,,,,,vocal,,,,,,,drums,0.684,other,0.474,bass,5.135,,,,0.684,0.105,0.474,0.0,0.0,3.83,5.135,2.934,0.0,,,,,
segment,ソーラン☆節,13.4,145.0,chart_changepoint,1,9,14,,,6,,25,,,,,,,,,,,4.333,0.911,,,,,vocal,,,,,,,drums,0.92,vocals,0.24,drums,3.412,,,,0.92,0.2,0.2,0.24,0.333,3.412,1.941,1.482,2.329,,,,,
segment,ソーラン☆節,13.4,145.0,chart_changepoint,2,15,29,,,15,,74,,,,,,,,,,,6.933,0.871,,,,,vocal,,,,,,,drums,0.851,other,0.324,drums,3.334,,,,0.851,0.243,0.324,0.27,0.513,3.334,3.269,2.797,3.005,,,,,
segment,ソーラン☆節,13.4,145.0,chart_changepoint,3,30,47,,,18,,124,,,,,,,,,,,8.111,0.895,,,,,vocal,,,,,,,drums,0.702,other,0.371,bass,3.052,,,,0.702,0.097,0.371,0.202,0.397,2.804,3.052,2.821,1.692,,,,,
segment,ソーラン☆節,13.4,145.0,chart_changepoint,4,48,55,,,8,,72,,,,,,,,,,,10.5,0.934,,,,,vocal,,,,,,,drums,0.625,other,0.597,other,2.797,,,,0.625,0.042,0.597,0.056,0.222,2.588,1.17,2.797,0.709,,,,,
song,ロストワンの号哭,13.6,162.0,,,,,,,87,946,689,0.0,5.0,-3.24,-0.294,-0.501,-0.358,-0.508,28,0.75,0.75,10.874,,9.081,1.556,4.902,-4.83,vocal,,,,,,,,,,,,,,,,0.457,0.126,0.078,0.2,0.622,2.484,1.939,1.975,2.018,0.366,0.694,tail_kill,1.288,-0.85
segment,ロストワンの号哭,13.6,162.0,audio_segment,0,2,10,intro,イントロ,9,,89,,,,,,,,,,,12.111,0.262,,,,,vocal,0.0,0.0,drum,bass,drum,bass,drums,0.573,bass,0.202,drums,2.747,True,True,True,0.573,0.202,0.124,0.0,,2.747,1.976,2.559,,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,1,11,26,verse,Aメロ,16,,131,,,,,,,,,,,10.375,0.501,,,,,vocal,0.793,0.476,drum,vocal,drum,vocal,drums,0.458,vocals,0.221,drums,2.444,True,True,True,0.458,0.092,0.03,0.221,0.744,2.444,1.691,1.356,2.355,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,2,27,34,verse,Aメロ,8,,54,,,,,,,,,,,9.125,0.662,,,,,vocal,0.91,1.0,drum,vocal,drum,vocal,vocals,0.444,drums,0.333,vocals,2.811,False,True,False,0.333,0.111,0.093,0.444,0.706,2.108,1.744,1.876,2.811,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,3,35,42,chorus,サビ,8,,51,,,,,,,,,,,9.5,0.824,,,,,vocal,1.0,0.976,vocal,vocal,drum,vocal,vocals,0.353,drums,0.255,vocals,1.925,False,True,False,0.255,0.039,0.0,0.353,0.45,1.36,0.988,0.0,1.925,,,,,
